# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	20908
#@/user_id	6a1fb6ce-71d4-4c3d-8498-654831c224b0
a 	啊	c=50 d=1.90356 t=20908
chi chi chi 	吃吃吃	c=2 d=0.00118858 t=20908
chi chi chi chi 	吃吃吃吃	c=1 d=3.26436e-36 t=20908
chi dao 	遲到	c=6 d=0.591555 t=20908
chi dao de 	遲到的	c=1 d=9.58931e-37 t=20908
chi diao 	吃掉	c=1 d=4.20394e-12 t=20908
chi fan 	吃飯	c=8 d=0.00421123 t=20908
chi fan fan 	吃翻番	c=1 d=1.5688e-33 t=20908
chi fan fan 	吃飯飯	c=2 d=6.73544e-28 t=20908
chi fan qu 	吃泛區	c=1 d=4.02717e-36 t=20908
chi fan qu 	吃飯去	c=1 d=4.04735e-36 t=20908
chi guang 	吃光	c=1 d=1.86819e-29 t=20908
chi guo 	吃過	c=2 d=0.0156076 t=20908
chi hao 	吃好	c=1 d=0.0769192 t=20908
chi he wan le 	吃喝玩樂	c=1 d=3.91839e-08 t=20908
chi le 	吃了	c=4 d=0.104874 t=20908
chi le 	遲了	c=1 d=1.10326e-09 t=20908
chi qian 	吃錢	c=1 d=4.50248e-25 t=20908
chi rou 	吃肉	c=1 d=1.21738e-20 t=20908
chi tu 	吃土	c=1 d=0.0017643 t=20908
chi wan 	吃完	c=1 d=3.12837e-06 t=20908
chi xia qu 	吃下去	c=1 d=0.00470091 t=20908
chi xiang 	吃香	c=1 d=1.76761e-25 t=20908
chi zao 	遲早	c=3 d=0.0159229 t=20908
chong 	衝	c=4 d=0.00481561 t=20908
chong 	重	c=1 d=2.32315e-05 t=20908
chong bu liao 	衝不了	c=1 d=5.42225e-06 t=20908
chong dian 	充電	c=1 d=4.92475e-06 t=20908
chong dian bao 	充電包	c=1 d=4.71468e-08 t=20908
chong dian bao 	充電寶	c=1 d=4.73831e-08 t=20908
chong dian qi 	充電器	c=1 d=6.01211e-15 t=20908
chong dian xian 	充電線	c=1 d=8.41916e-06 t=20908
chong fu 	重複	c=4 d=0.000662162 t=20908
chong ge 	衝個	c=1 d=0.00201931 t=20908
chong gou 	重構	c=1 d=1.72309e-19 t=20908
chong ming ming 	重命名	c=1 d=2.16868e-19 t=20908
chong qi 	重啓	c=4 d=0.000242274 t=20908
chong tu 	衝突	c=1 d=2.17843e-13 t=20908
chong xin 	重新	c=7 d=1.15831 t=20908
chong zhi 	重置	c=1 d=1.05378e-28 t=20908
chong zu 	重組	c=1 d=0.00275318 t=20908
chou 	丑	c=7 d=0.941765 t=20908
chou 	抽	c=1 d=2.3485e-15 t=20908
chou 	臭	c=4 d=0.718931 t=20908
chou nan 	醜男	c=1 d=4.21267e-07 t=20908
chou shi 	仇視	c=1 d=1.25186e-25 t=20908
chu 	出	c=17 d=0.097937 t=20908
chu 	處	c=5 d=7.54723e-11 t=20908
chu bu 	初步	c=2 d=8.46104e-27 t=20908
chu chai 	出差	c=6 d=0.428816 t=20908
chu chang 	出場	c=1 d=0.519442 t=20908
chu chang 	出廠	c=1 d=0.522046 t=20908
chu fei 	除非	c=1 d=4.55795e-22 t=20908
chu han 	出汗	c=0 d=3.99687e-07 t=20908
chu ju 	雛菊	c=1 d=7.32425e-14 t=20908
chu lai 	出來	c=4 d=4.40118e-22 t=20908
chu le 	除了	c=4 d=1.42808e-17 t=20908
chu li 	處理	c=5 d=0.00158052 t=20908
chu mai 	出賣	c=1 d=9.19764e-17 t=20908
chu men 	出門	c=1 d=2.89129e-20 t=20908
chu qian 	出錢	c=1 d=6.86916e-24 t=20908
chu qu 	出去	c=4 d=0.255383 t=20908
chu shi 	初始	c=1 d=5.92462e-19 t=20908
chu shi hua 	初始化	c=8 d=0.000154336 t=20908
chu tou 	出頭	c=1 d=4.01062e-17 t=20908
chu yi 	除以	c=1 d=4.70891e-23 t=20908
chu yu 	處於	c=1 d=0.000383949 t=20908
chuan 	穿	c=16 d=5.14113 t=20908
chuan chuan 	穿穿	c=3 d=0.000236955 t=20908
chuan da 	穿搭	c=2 d=7.7585e-36 t=20908
chuan de 	穿的	c=1 d=8.19009e-05 t=20908
chuan le 	穿了	c=1 d=2.20183e-21 t=20908
chuan pu 	川普	c=7 d=0.128094 t=20908
chuan qi 	傳奇	c=0 d=0.0293758 t=20908
chuan ran 	傳染	c=2 d=5.25377e-17 t=20908
chuan shuo 	傳說	c=5 d=7.15226e-08 t=20908
chuan xing 	串行	c=0 d=1.35377e-35 t=20908
chuan xing hua 	串行化	c=1 d=1.36056e-34 t=20908
chuang 	牀	c=1 d=1.69363e-22 t=20908
chuang hu 	窗戶	c=1 d=4.72512e-34 t=20908
chuang jian 	創建	c=2 d=0.951229 t=20908
chuang kou 	窗口	c=5 d=5.87811e-06 t=20908
chuang ye 	創業	c=1 d=0.000742862 t=20908
chui 	吹	c=4 d=0.000102894 t=20908
chui ba 	吹吧	c=2 d=5.12215e-05 t=20908
chui bu chui niu 	吹不吹牛	c=1 d=0.000490542 t=20908
chui chui 	吹吹	c=0 d=2.46681e-06 t=20908
chui chui chui 	吹吹吹	c=1 d=2.47917e-05 t=20908
chui niu 	吹牛	c=4 d=0.00204979 t=20908
chui zhi 	垂直	c=1 d=3.56388e-10 t=20908
chun 	春	c=1 d=3.05684e-28 t=20908
chun 	純	c=1 d=3.1386e-15 t=20908
chun 	蠢	c=4 d=1.3635e-12 t=20908
chun ba 	蠢吧	c=1 d=1.22452e-30 t=20908
chun ge 	春哥	c=3 d=5.77229e-28 t=20908
chun ye men 	純爺們	c=1 d=7.71027e-30 t=20908
ci 	次	c=7 d=5.55954e-17 t=20908
ci 	詞	c=4 d=0.0035467 t=20908
ci hou 	伺候	c=3 d=5.60162e-35 t=20908
ci ji 	刺激	c=2 d=1.69045e-08 t=20908
ci ku 	詞庫	c=3 d=0.657047 t=20908
ci pin 	次品	c=2 d=0.0168619 t=20908
ci yu 	賜予	c=1 d=4.24619e-12 t=20908
cong 	叢	c=3 d=0.826959 t=20908
cong 	從	c=10 d=0.012508 t=20908
cong ci 	從此	c=3 d=0.99005 t=20908
cong cong 	匆匆	c=0 d=5.84935e-09 t=20908
cong lai 	從來	c=4 d=0.30127 t=20908
cong ming 	聰明	c=1 d=1.67131e-13 t=20908
cong ming ren 	聰明人	c=1 d=1.73084e-13 t=20908
cong ni 	從你	c=1 d=2.3477e-11 t=20908
cong rou 	蔥肉	c=1 d=1.87334e-32 t=20908
cou 	湊	c=3 d=4.73686e-08 t=20908
cou bu 	湊不	c=1 d=1.3003e-08 t=20908
cou bu liao 	湊不了	c=1 d=2.61347e-08 t=20908
cou bu man 	湊不滿	c=1 d=2.65297e-08 t=20908
cou dan 	湊但	c=1 d=1.01074e-08 t=20908
cou dan 	湊單	c=4 d=8.94565e-08 t=20908
cou he 	湊合	c=6 d=2.43008e-05 t=20908
cou huo 	湊活	c=1 d=0.00822975 t=20908
cou xia 	湊下	c=2 d=6.9615e-08 t=20908
cu 	醋	c=2 d=4.13482e-07 t=20908
cu ti 	粗體	c=2 d=2.03267e-14 t=20908
cui 	催	c=1 d=5.48141e-16 t=20908
cui cui 	脆脆	c=1 d=2.21821e-20 t=20908
cui pi 	脆皮	c=1 d=1.30184e-15 t=20908
cun 	存	c=1 d=0.0148464 t=20908
cun 	村	c=3 d=0.00502868 t=20908
cun chu 	存儲	c=5 d=0.0086517 t=20908
cun zai 	存在	c=1 d=1.61685e-35 t=20908
cuo 	搓	c=2 d=0.208045 t=20908
cuo 	錯	c=12 d=0.209088 t=20908
cuo guo 	錯過	c=2 d=2.75458e-09 t=20908
cuo guo le 	錯過了	c=1 d=1.86501e-09 t=20908
cuo jue 	錯覺	c=1 d=5.72767e-33 t=20908
cuo wu 	錯誤	c=9 d=0.00035443 t=20908
cuo wu da an 	錯誤答案	c=1 d=2.97215e-21 t=20908
da 	噠	c=0 d=2.58703e-07 t=20908
da 	大	c=26 d=0.593736 t=20908
da 	打	c=26 d=1.44112 t=20908
da 	搭	c=1 d=2.99376e-18 t=20908
da an 	答案	c=8 d=0.520095 t=20908
da bai tu 	打白兔	c=1 d=1.30361e-31 t=20908
da bao 	大包	c=2 d=1.15463e-15 t=20908
da bao 	打包	c=5 d=1.02832e-05 t=20908
da bu chu 	答不出	c=0 d=8.90125e-15 t=20908
da bu chu lai 	答不出來	c=1 d=8.94586e-14 t=20908
da bu fen 	大部分	c=2 d=9.95351e-05 t=20908
da bu kai 	打不開	c=3 d=1.92655e-28 t=20908
da cong 	大蔥	c=1 d=9.88839e-16 t=20908
da dian hua 	打電話	c=3 d=3.47707e-14 t=20908
da dui 	答對	c=1 d=3.00621e-09 t=20908
da dui le 	答對了	c=1 d=3.02128e-08 t=20908
da fa 	大法	c=3 d=1.75157e-06 t=20908
da fa 	打發	c=2 d=0.904837 t=20908
da gai 	大概	c=97 d=1.71011 t=20908
da gun 	打滾	c=0 d=2.64928e-22 t=20908
da han bao 	大漢堡	c=1 d=0.0547488 t=20908
da hu 	大戶	c=1 d=1.44769e-29 t=20908
da jiang 	大獎	c=1 d=2.59549e-15 t=20908
da jiao 	大腳	c=1 d=0.0259911 t=20908
da ka 	打卡	c=1 d=3.34131e-16 t=20908
da kai 	打開	c=9 d=3.33846e-06 t=20908
da keng 	大坑	c=2 d=2.32956e-08 t=20908
da kuai 	大塊	c=1 d=6.04739e-25 t=20908
da leng tian 	大冷天	c=1 d=6.69273e-12 t=20908
da ma 	大媽	c=2 d=6.57777e-34 t=20908
da ma qiu 	打馬球	c=1 d=8.9167e-05 t=20908
da pai 	大排	c=1 d=1.46478e-20 t=20908
da ping 	大屏	c=1 d=2.13566e-15 t=20908
da quan 	大全	c=2 d=2.13415e-10 t=20908
da ren 	打人	c=1 d=7.34446e-17 t=20908
da rou 	大肉	c=1 d=8.39287e-28 t=20908
da ru 	打入	c=1 d=0.00331267 t=20908
da shan 	搭訕	c=1 d=8.97055e-17 t=20908
da shuai mai 	大甩賣	c=1 d=0.0113902 t=20908
da si 	打死	c=1 d=8.17173e-08 t=20908
da suan 	打算	c=3 d=1.57321e-07 t=20908
da tong 	打通	c=1 d=1.03989e-19 t=20908
da xi tong 	搭系統	c=1 d=4.79408e-28 t=20908
da xiao 	大小	c=5 d=3.48914e-19 t=20908
da xiao bian 	大小便	c=1 d=0.995012 t=20908
da xiao xie 	大小寫	c=2 d=4.05865e-10 t=20908
da xie 	大寫	c=2 d=6.7525e-10 t=20908
da xuan 	大選	c=13 d=2.52931e-05 t=20908
da xue 	大學	c=3 d=1.11528e-06 t=20908
da xue sheng 	大學生	c=1 d=3.91426e-25 t=20908
da ya 	打壓	c=1 d=0.000352662 t=20908
da yang 	大洋	c=1 d=0.0137049 t=20908
da yin 	打印	c=2 d=4.06414e-13 t=20908
da zhan 	大戰	c=1 d=2.96196e-10 t=20908
da zhou mo 	大週末	c=1 d=0.000188766 t=20908
da zhu 	大豬	c=0 d=1.21991e-16 t=20908
da zhu ti 	大豬蹄	c=2 d=2.76141e-15 t=20908
da zi 	打字	c=4 d=1.19334 t=20908
dai 	呆	c=3 d=0.168101 t=20908
dai 	帶	c=15 d=0.259258 t=20908
dai 	待	c=1 d=1.85155e-12 t=20908
dai chu li 	待處理	c=2 d=1.552e-21 t=20908
dai fa 	代發	c=1 d=2.9038e-12 t=20908
dai gan 	帶感	c=1 d=2.29285e-27 t=20908
dai gong chang 	代工廠	c=1 d=1.62893e-05 t=20908
dai hui 	帶回	c=2 d=8.6323e-06 t=20908
dai hui 	待會	c=5 d=8.67557e-06 t=20908
dai li 	代理	c=3 d=7.44722e-05 t=20908
dai ma 	代碼	c=13 d=0.0109436 t=20908
dai ma kuang 	代碼框	c=1 d=1.03685e-14 t=20908
dai shen he 	待審覈	c=2 d=2.49796e-26 t=20908
dai ti 	代替	c=1 d=0.000119165 t=20908
dai wo 	待我	c=2 d=0.000110003 t=20908
dai yu 	帶魚	c=1 d=0.0858632 t=20908
dai zi 	袋子	c=2 d=2.7213e-33 t=20908
dan 	但	c=4 d=0.45301 t=20908
dan 	單	c=4 d=0.11475 t=20908
dan ci 	單詞	c=6 d=0.927743 t=20908
dan dan 	單單	c=1 d=1.72127e-36 t=20908
dan diao 	單調	c=1 d=0.97531 t=20908
dan gao 	蛋糕	c=4 d=2.31727 t=20908
dan hou 	單後	c=1 d=1.14926e-19 t=20908
dan ji 	單機	c=1 d=2.2984e-26 t=20908
dan mu 	彈幕	c=2 d=0.00410047 t=20908
dan shen 	單身	c=1 d=1.23322e-25 t=20908
dan shi 	但是	c=3 d=0.0285814 t=20908
dan teng 	蛋疼	c=4 d=2.17732e-07 t=20908
dan wei 	單位	c=6 d=7.24856e-25 t=20908
dan xin 	擔心	c=1 d=1.61267e-34 t=20908
dan ye 	單頁	c=1 d=7.82147e-22 t=20908
dan zi 	單子	c=1 d=1.04674e-08 t=20908
dang 	當	c=8 d=0.244272 t=20908
dang guan 	當官	c=1 d=0.000710174 t=20908
dang ni 	當你	c=1 d=9.48743e-29 t=20908
dang nian 	當年	c=2 d=6.15501e-06 t=20908
dang qian 	當前	c=10 d=0.415858 t=20908
dang ran 	當然	c=8 d=1.13092 t=20908
dang shi 	當時	c=1 d=1.0193e-19 t=20908
dang xuan 	當選	c=2 d=1.4066e-10 t=20908
dang zhong 	當中	c=1 d=0.00332928 t=20908
dao 	倒	c=2 d=5.53273e-08 t=20908
dao 	刀	c=5 d=5.25298e-33 t=20908
dao 	到	c=84 d=1.46721 t=20908
dao 	盜	c=0 d=4.753e-16 t=20908
dao 	道	c=1 d=7.15582e-05 t=20908
dao bi 	倒閉	c=3 d=0.0533043 t=20908
dao chu 	到處	c=1 d=8.93949e-35 t=20908
dao da 	到達	c=1 d=3.54551e-08 t=20908
dao de 	道德	c=3 d=1.49618e-28 t=20908
dao di 	到底	c=1 d=0.45612 t=20908
dao hang 	導航	c=3 d=0.0238732 t=20908
dao hang lan 	導航欄	c=1 d=7.70371e-20 t=20908
dao huo 	到貨	c=1 d=0.000825105 t=20908
dao le 	到了	c=1 d=7.82812e-32 t=20908
dao meng kong jian 	盜夢空間	c=1 d=4.77683e-15 t=20908
dao ru 	導入	c=1 d=4.86488e-24 t=20908
dao shi 	倒是	c=12 d=0.0441197 t=20908
dao shi hou 	到時候	c=21 d=0.149722 t=20908
dao shou 	到手	c=1 d=1.18345e-11 t=20908
dao ta 	倒塌	c=1 d=0.036334 t=20908
dao xia 	倒下	c=1 d=7.39007e-31 t=20908
dao zhang 	到帳	c=1 d=3.34767e-09 t=20908
dao zhi 	導致	c=1 d=6.80544e-32 t=20908
de 	德	c=1 d=1.8506e-06 t=20908
de 	的	c=900 d=9.39509 t=20908
de e 	的餓	c=1 d=4.04529e-30 t=20908
de guo 	德國	c=1 d=1.26422e-23 t=20908
de hua 	的話	c=1 d=0.00436124 t=20908
de le 	得了	c=2 d=0.116484 t=20908
de lu yi 	德魯伊	c=1 d=1.43777e-07 t=20908
de yang zi 	的樣子	c=1 d=8.31077e-30 t=20908
dei 	得	c=3 d=0.0420893 t=20908
deng 	等	c=19 d=1.51062 t=20908
deng dai 	等待	c=1 d=9.70776e-05 t=20908
deng dao 	等到	c=1 d=9.3059e-37 t=20908
deng deng 	等等	c=1 d=2.30756e-14 t=20908
deng ji 	等級	c=1 d=1.53433e-07 t=20908
deng lu 	登錄	c=12 d=1.39504e-05 t=20908
deng ni 	等你	c=12 d=0.0209632 t=20908
deng wo 	等我	c=1 d=0.0173355 t=20908
deng yi 	等一	c=1 d=5.51938e-09 t=20908
deng yi xia 	等一下	c=2 d=0.000253156 t=20908
deng zhe 	等着	c=1 d=5.657e-34 t=20908
di 	低	c=6 d=0.436049 t=20908
di 	地	c=1 d=7.46562e-33 t=20908
di 	牴	c=1 d=0.0417941 t=20908
di ang 	低昂	c=1 d=9.09808e-36 t=20908
di bu 	底部	c=9 d=0.151127 t=20908
di da 	抵達	c=1 d=6.59308e-12 t=20908
di dai 	地帶	c=1 d=0.00118858 t=20908
di diao 	低調	c=0 d=3.21466e-33 t=20908
di diao di diao 	低調低調	c=1 d=3.23078e-32 t=20908
di fang 	地方	c=6 d=1.19783e-06 t=20908
di hui 	詆毀	c=1 d=1.97006e-36 t=20908
di jiu 	第九	c=0 d=2.99326e-17 t=20908
di jiu hang 	第九行	c=1 d=3.00826e-16 t=20908
di lai 	抵賴	c=1 d=0.00032882 t=20908
di le 	遞了	c=2 d=4.13732e-20 t=20908
di qi 	地氣	c=1 d=0.00109172 t=20908
di qiu 	地球	c=1 d=3.50046e-34 t=20908
di qu 	地區	c=1 d=2.71727e-25 t=20908
di san 	第三	c=1 d=4.34008e-34 t=20908
di san fang 	第三方	c=2 d=5.6522e-07 t=20908
di shang 	地上	c=2 d=7.50611e-31 t=20908
di shi ni 	迪士尼	c=2 d=0.725148 t=20908
di si ni 	迪斯尼	c=1 d=0.311923 t=20908
di si zhang 	第四章	c=1 d=7.18901e-30 t=20908
di tan 	地攤	c=2 d=3.39082e-33 t=20908
di tan 	地毯	c=2 d=3.35269e-33 t=20908
di tan huo se 	地毯貨色	c=1 d=1.36385e-33 t=20908
di tu 	地圖	c=12 d=0.000876127 t=20908
di tu bang 	地圖幫	c=1 d=9.56323e-05 t=20908
di wu zhang 	第五章	c=2 d=2.36406e-29 t=20908
di xin 	底薪	c=1 d=3.55953e-25 t=20908
di yi 	第一	c=4 d=0.0409665 t=20908
di yi ci 	第一次	c=2 d=4.74154e-16 t=20908
di yi ge 	第一個	c=3 d=3.06386e-07 t=20908
di yi kou 	低一口	c=1 d=3.28418e-19 t=20908
di yi kou 	第一口	c=1 d=3.30064e-19 t=20908
di yi tiao 	第一條	c=1 d=1.64217e-12 t=20908
di yi yan 	第一眼	c=1 d=1.28067e-28 t=20908
di zhi 	地址	c=16 d=0.683681 t=20908
dian 	店	c=10 d=0.551634 t=20908
dian 	電	c=6 d=0.0150572 t=20908
dian 	點	c=42 d=0.612927 t=20908
dian chi 	電池	c=3 d=2.36505e-15 t=20908
dian dian 	墊墊	c=1 d=0.0550232 t=20908
dian hua 	電話	c=9 d=0.00280719 t=20908
dian ji 	點擊	c=4 d=2.27595e-07 t=20908
dian ji liang 	點擊量	c=1 d=6.11025e-29 t=20908
dian ji liang 	點計量	c=1 d=6.04945e-29 t=20908
dian jin qu 	點進去	c=3 d=9.58962e-08 t=20908
dian kai 	點開	c=1 d=1.48615e-14 t=20908
dian li 	店裏	c=2 d=1.15682e-06 t=20908
dian liao 	電療	c=1 d=1.13099e-07 t=20908
dian na 	點那	c=1 d=1.47262e-24 t=20908
dian nao 	電腦	c=29 d=0.00445802 t=20908
dian pu 	店鋪	c=5 d=1.22284e-06 t=20908
dian shi ju 	電視劇	c=1 d=1.78385e-15 t=20908
dian shui 	點水	c=1 d=2.13937e-06 t=20908
dian ti 	電梯	c=3 d=1.31969e-29 t=20908
dian xing 	典型	c=1 d=2.81454e-27 t=20908
dian ying 	電影	c=4 d=0.279431 t=20908
dian yuan 	電源	c=7 d=0.126186 t=20908
diao 	叼	c=1 d=2.20445e-35 t=20908
diao 	掉	c=16 d=0.177286 t=20908
diao yang 	叼樣	c=1 d=2.14673e-17 t=20908
die 	爹	c=1 d=5.0035e-31 t=20908
die ma 	爹媽	c=2 d=3.36588e-17 t=20908
ding 	定	c=3 d=1.87372e-05 t=20908
ding 	頂	c=3 d=2.64725e-10 t=20908
ding dan 	訂單	c=4 d=1.66885 t=20908
ding dang xiang 	叮噹響	c=1 d=1.2088e-25 t=20908
ding duo 	頂多	c=1 d=0.00126207 t=20908
ding lv 	定律	c=1 d=2.07149e-09 t=20908
ding yi 	定義	c=1 d=1.38856e-09 t=20908
ding zhe 	盯着	c=0 d=0.00308074 t=20908
ding zhe ni 	盯着你	c=1 d=0.0309618 t=20908
diu bao 	丟包	c=1 d=2.06684e-12 t=20908
diu jin 	丟進	c=1 d=1.32674e-32 t=20908
dong 	凍	c=3 d=1.15722e-12 t=20908
dong 	動	c=1 d=0.000508015 t=20908
dong 	懂	c=1 d=4.73332e-25 t=20908
dong 	氡	c=1 d=5.7864e-06 t=20908
dong 	董	c=0 d=0.000293808 t=20908
dong bei 	東北	c=2 d=1.10972e-06 t=20908
dong dong 	東東	c=2 d=1.54765e-05 t=20908
dong gua 	冬瓜	c=1 d=3.61209e-21 t=20908
dong jing 	動靜	c=1 d=2.18296e-08 t=20908
dong le 	懂了	c=1 d=2.49805e-06 t=20908
dong man 	動漫	c=1 d=2.3844e-17 t=20908
dong ming zhu 	董明珠	c=2 d=0.00596526 t=20908
dong tian 	冬天	c=4 d=0.860708 t=20908
dong wu 	動物	c=1 d=2.6593e-36 t=20908
dong wu yuan 	動物園	c=1 d=2.35859e-36 t=20908
dong xi 	東西	c=51 d=0.11032 t=20908
dong zhe 	凍着	c=1 d=0.000221519 t=20908
dong zuo 	動作	c=1 d=1.23729e-05 t=20908
dou 	都	c=171 d=4.06699 t=20908
dou 	鬥	c=1 d=0.00315873 t=20908
dou ban 	豆瓣	c=4 d=1.41718e-11 t=20908
dou bu 	都不	c=2 d=9.18825e-05 t=20908
dou bu hao 	都不好	c=1 d=1.99433e-33 t=20908
dou chu yu 	都處於	c=1 d=9.27714e-30 t=20908
dou dong 	抖動	c=1 d=0.367879 t=20908
dou dou 	豆豆	c=7 d=0.960789 t=20908
dou fu 	豆腐	c=1 d=3.34824e-11 t=20908
dou gei 	都給	c=1 d=2.54756e-31 t=20908
dou o 	都哦	c=1 d=1.14785e-34 t=20908
dou shi 	都是	c=50 d=0.395547 t=20908
dou yao 	都要	c=2 d=0.470011 t=20908
dou yu 	鬥魚	c=1 d=7.22627e-32 t=20908
dou zhan shen 	都戰神	c=1 d=0.0315873 t=20908
dou zhan shen 	鬥戰神	c=2 d=0.0317456 t=20908
du 	度	c=0 d=1.03256e-25 t=20908
du 	毒	c=1 d=1.18597e-14 t=20908
du 	讀	c=5 d=1.64984e-08 t=20908
du du 	嘟嘟	c=0 d=4.12139e-15 t=20908
du guo 	度過	c=1 d=3.60031e-12 t=20908
du shao 	讀少	c=1 d=1.50262e-26 t=20908
du she 	毒蛇	c=2 d=1.42071e-06 t=20908
du te 	獨特	c=2 d=1.13373e-06 t=20908
du zi 	肚子	c=1 d=0.055299 t=20908
duan 	斷	c=4 d=4.18537e-30 t=20908
duan 	短	c=1 d=6.9083e-32 t=20908
duan 	端	c=1 d=0.292293 t=20908
duan kou 	端口	c=2 d=9.63604e-06 t=20908
duan kou hao 	端口號	c=3 d=2.23512e-24 t=20908
duan ku 	短褲	c=1 d=1.49076e-21 t=20908
duan lian 	鍛鍊	c=1 d=6.02562e-12 t=20908
duan luo 	段落	c=1 d=1.72162e-09 t=20908
duan qian 	短淺	c=2 d=6.74415e-35 t=20908
duan xin 	短信	c=1 d=4.13769e-31 t=20908
duan xiu 	短袖	c=2 d=2.92263e-21 t=20908
duan zi 	段子	c=1 d=2.64064e-12 t=20908
dui 	堆	c=4 d=3.39098e-12 t=20908
dui 	對	c=20 d=1.43641 t=20908
dui ce 	對策	c=1 d=2.55112e-18 t=20908
dui dui 	對對	c=0 d=8.5345e-20 t=20908
dui dui dui 	對對對	c=1 d=8.57728e-19 t=20908
dui ji 	堆積	c=2 d=7.50906e-33 t=20908
dui ma 	對罵	c=1 d=9.04808e-30 t=20908
dui mian 	對面	c=3 d=0.790571 t=20908
dui qi 	對齊	c=5 d=7.69716e-10 t=20908
dui shou 	對手	c=1 d=1.34496e-16 t=20908
dui wu 	隊伍	c=1 d=6.26387e-27 t=20908
dui xiang 	對象	c=2 d=2.8878e-17 t=20908
dui ya 	對呀	c=1 d=1.69628e-11 t=20908
dui ying 	對應	c=1 d=3.44904e-07 t=20908
dui yu 	對於	c=1 d=0.04573 t=20908
dui zhe 	對摺	c=2 d=4.41622e-07 t=20908
dun 	燉	c=3 d=0.0997588 t=20908
dun 	頓	c=1 d=6.84677e-15 t=20908
dun dun 	頓頓	c=1 d=7.29641e-28 t=20908
dun shi 	頓時	c=1 d=7.24497e-33 t=20908
duo 	多	c=71 d=0.932527 t=20908
duo bu duo 	多不多	c=1 d=3.53816e-13 t=20908
duo chuan 	多舛	c=1 d=0.00283702 t=20908
duo ci 	多次	c=1 d=2.3481e-13 t=20908
duo da 	多大	c=1 d=1.54281e-13 t=20908
duo ge 	多個	c=1 d=2.99122e-08 t=20908
duo hang 	多行	c=1 d=0.000668817 t=20908
duo hao 	多好	c=1 d=3.39527e-28 t=20908
duo jiu 	多久	c=2 d=4.45487e-07 t=20908
duo luo 	墮落	c=3 d=0.000699001 t=20908
duo ma fan 	多麻煩	c=1 d=0.960789 t=20908
duo qing 	多情	c=1 d=3.44658e-28 t=20908
duo ren 	多人	c=1 d=0.0112206 t=20908
duo shao 	多少	c=21 d=0.130226 t=20908
duo shou 	剁手	c=1 d=0.136695 t=20908
duo sui 	多歲	c=1 d=0.000739157 t=20908
duo wan 	多萬	c=1 d=1.85533e-36 t=20908
duo xie 	多寫	c=1 d=4.46617e-18 t=20908
duo yu 	多餘	c=4 d=1.17148e-09 t=20908
e 	餓	c=9 d=0.362402 t=20908
e de 	餓得	c=1 d=8.39859e-36 t=20908
e du zi 	餓肚子	c=1 d=2.41747e-32 t=20908
e le 	餓了	c=6 d=0.360595 t=20908
e mei pai 	峨嵋派	c=1 d=4.5235e-21 t=20908
e mo 	惡魔	c=1 d=1.08702e-11 t=20908
e mo 	😈	c=3 d=0.0845849 t=20908
e si 	餓死	c=2 d=5.33208e-25 t=20908
e xin 	噁心	c=11 d=0.0572233 t=20908
e zhe 	餓着	c=1 d=4.51183e-20 t=20908
ei 	誒	c=1 d=0.0267827 t=20908
en 	嗯	c=3 d=0.0113934 t=20908
er 	耳	c=0 d=1.34496e-17 t=20908
er bu shi 	而不是	c=1 d=1.56666e-17 t=20908
er duo 	耳朵	c=2 d=9.64425e-16 t=20908
er hao 	二號	c=1 d=5.27455e-34 t=20908
er he 	二合	c=1 d=0.150318 t=20908
er ji 	二級	c=2 d=8.09042e-08 t=20908
er jin zhi 	二進制	c=3 d=1.10597e-13 t=20908
er lai 	而來	c=2 d=5.12406e-17 t=20908
er ni 	而你	c=1 d=1.09302e-17 t=20908
er qie 	而且	c=5 d=0.0195457 t=20908
er qu 	而去	c=0 d=1.67245e-22 t=20908
er shi 	二十	c=2 d=4.10132e-17 t=20908
er shou 	二手	c=1 d=0.000143382 t=20908
er tong 	兒童	c=1 d=1.43675e-28 t=20908
er wo 	而我	c=1 d=1.64956e-06 t=20908
er yang hua tan 	二氧化碳	c=1 d=2.03012e-07 t=20908
er yi 	而已	c=4 d=0.0020396 t=20908
er yue 	二月	c=1 d=2.9133e-21 t=20908
er zi 	兒子	c=2 d=8.74162e-07 t=20908
fa 	法	c=11 d=0.292764 t=20908
fa 	發	c=21 d=0.70386 t=20908
fa 	罰	c=3 d=1.4088e-19 t=20908
fa ban 	法辦	c=1 d=0.00980366 t=20908
fa bu 	發佈	c=8 d=0.000709583 t=20908
fa bu chu qu 	發不出去	c=1 d=1.78786e-12 t=20908
fa cai 	發財	c=2 d=3.38132e-09 t=20908
fa chu qu 	發出去	c=2 d=0.0169927 t=20908
fa dian 	發點	c=1 d=8.35697e-07 t=20908
fa dou 	發抖	c=3 d=1.33634e-21 t=20908
fa fu 	發福	c=1 d=7.11626e-28 t=20908
fa ge 	發個	c=0 d=1.70356e-33 t=20908
fa ge ni 	發個你	c=1 d=1.7121e-32 t=20908
fa gong zi 	發工資	c=1 d=1.58871e-05 t=20908
fa gui 	法規	c=5 d=7.05782e-27 t=20908
fa huo 	發貨	c=8 d=1.30298 t=20908
fa jiao 	發酵	c=1 d=2.85513e-19 t=20908
fa le 	發了	c=1 d=4.49558e-07 t=20908
